order_id,n_picks,touched_at_min,touched_at_max
1940,13,2019-11-11 20:45:55,2019-11-11 20:54:11
1941,8,2019-11-12 08:56:02,2019-11-12 09:07:12
1942,31,2019-11-12 09:50:18,2019-11-12 10:16:49
1943,9,2019-11-11 20:01:57,2019-11-11 20:21:02
1944,13,2019-11-12 13:06:33,2019-11-12 13:15:00
1945,11,2019-11-12 09:42:16,2019-11-12 09:55:10
1946,18,2019-11-12 09:04:52,2019-11-12 09:26:42
1947,28,2019-11-11 18:22:38,2019-11-11 18:39:46
1948,29,2019-11-12 10:28:44,2019-11-12 10:38:16
1949,58,2019-11-13 19:08:16,2019-11-13 19:41:02
1950,25,2019-11-11 17:38:06,2019-11-11 18:38:30
1951,9,2019-11-12 16:27:27,2019-11-12 16:31:40
1952,33,2019-11-11 17:40:41,2019-11-11 18:13:36
1953,65,2019-11-12 11:03:52,2019-11-12 11:32:55
1954,13,2019-11-11 19:42:42,2019-11-11 19:50:42
1955,25,2019-11-12 10:03:12,2019-11-12 10:23:09
1956,28,2019-11-12 10:15:45,2019-11-12 10:38:55
1957,8,2019-11-11 20:13:39,2019-11-11 20:20:25
1958,17,2019-11-12 09:15:23,2019-11-12 09:37:58
1959,57,2019-11-12 10:31:40,2019-11-12 11:43:45
1960,10,2019-11-12 12:44:22,2019-11-12 12:58:34
1961,39,2019-11-12 12:31:44,2019-11-12 13:09:13
1962,14,2019-11-11 17:10:10,2019-11-11 18:07:18
1963,16,2019-11-12 11:46:45,2019-11-12 11:58:54
1964,45,2019-11-11 20:09:42,2019-11-11 20:41:26
1965,13,2019-11-12 08:55:26,2019-11-12 09:16:34
1966,21,2019-11-12 09:39:59,2019-11-12 10:26:12
1967,20,2019-11-13 09:35:41,2019-11-13 09:45:49
1968,15,2019-11-12 14:07:41,2019-11-12 14:28:07
1969,9,2019-11-13 18:23:28,2019-11-13 18:27:09
1970,29,2019-11-12 17:41:09,2019-11-12 18:14:34
1971,21,2019-11-12 09:09:27,2019-11-12 09:44:01
1972,11,2019-11-12 12:03:55,2019-11-12 12:19:33
1973,61,2019-11-12 08:24:12,2019-11-12 08:54:16
1974,21,2019-11-12 15:52:43,2019-11-12 16:15:41
1975,29,2019-11-12 10:30:37,2019-11-12 10:49:08
1976,24,2019-11-12 08:55:53,2019-11-12 09:35:20
1977,25,2019-11-12 10:49:08,2019-11-12 11:22:31
1978,51,2019-11-12 13:58:51,2019-11-12 14:37:17
1979,22,2019-11-11 19:50:23,2019-11-11 20:40:13
1980,19,2019-11-11 17:44:53,2019-11-11 18:10:38
1981,21,2019-11-12 09:03:32,2019-11-12 09:20:48
1982,20,2019-11-12 11:47:58,2019-11-12 12:14:15
1983,16,2019-11-12 16:36:33,2019-11-12 17:06:48
1984,31,2019-11-12 11:03:23,2019-11-12 11:13:56
1985,8,2019-11-12 08:33:32,2019-11-12 08:50:44
1986,30,2019-11-11 20:11:01,2019-11-11 20:27:02
1987,2,2019-11-11 19:03:16,2019-11-11 19:05:47
1988,23,2019-11-12 17:00:53,2019-11-12 18:00:07
1989,22,2019-11-11 19:14:37,2019-11-11 19:46:35
1990,3,2019-11-12 18:11:00,2019-11-12 18:24:11
1991,65,2019-11-13 18:55:35,2019-11-13 19:23:51
1992,17,2019-11-11 18:46:35,2019-11-11 19:04:06
1993,21,2019-11-12 10:35:43,2019-11-12 11:03:59
1994,24,2019-11-12 10:12:59,2019-11-12 10:33:05
1995,46,2019-11-13 10:09:28,2019-11-13 10:48:16
1996,43,2019-11-12 08:30:28,2019-11-12 09:13:57
1997,29,2019-11-12 11:24:18,2019-11-12 12:02:41
1998,15,2019-11-13 18:22:10,2019-11-13 18:36:50
1999,15,2019-11-12 10:22:10,2019-11-12 10:47:57
2000,14,2019-11-11 21:17:55,2019-11-11 21:30:10
2001,36,2019-11-11 19:39:26,2019-11-11 20:33:46
2002,35,2019-11-12 09:02:29,2019-11-12 09:23:47
2003,14,2019-11-12 11:05:24,2019-11-12 11:21:29
2004,19,2019-11-11 19:36:52,2019-11-11 20:52:34
2005,12,2019-11-11 18:05:23,2019-11-11 18:11:11
2006,5,2019-11-12 11:01:24,2019-11-12 11:03:11
2007,21,2019-11-12 10:09:09,2019-11-12 10:29:59
2008,10,2019-11-13 13:42:52,2019-11-13 13:54:03
2009,14,2019-11-12 11:21:06,2019-11-12 11:57:40
2010,10,2019-11-12 12:27:14,2019-11-12 12:36:14
2011,21,2019-11-11 19:42:56,2019-11-11 19:54:17
2012,41,2019-11-12 15:55:35,2019-11-12 16:36:38
2013,87,2019-11-12 11:32:42,2019-11-12 12:42:07
2014,27,2019-11-12 18:52:36,2019-11-12 19:28:37
2015,20,2019-11-11 20:08:38,2019-11-11 20:36:58
2016,24,2019-11-12 16:10:35,2019-11-12 16:41:22
2017,59,2019-11-12 10:48:30,2019-11-12 11:23:35
2018,38,2019-11-12 08:13:21,2019-11-12 08:53:11
2019,24,2019-11-14 16:55:58,2019-11-14 17:16:51
2020,13,2019-11-12 14:26:09,2019-11-12 14:43:31
2021,21,2019-11-12 12:44:44,2019-11-12 13:14:04
2022,9,2019-11-12 17:29:50,2019-11-12 17:37:16
2023,74,2019-11-12 09:28:00,2019-11-12 10:28:18
2024,10,2019-11-12 10:34:51,2019-11-12 10:51:11
2025,26,2019-11-12 19:02:59,2019-11-12 19:22:00
2026,19,2019-11-11 17:42:56,2019-11-11 18:16:57
2027,5,2019-11-12 11:24:50,2019-11-12 11:27:33
2028,22,2019-11-12 16:06:59,2019-11-12 16:34:47
2029,28,2019-11-12 12:18:13,2019-11-12 12:36:14
2030,19,2019-11-12 10:55:25,2019-11-12 11:19:09
2031,9,2019-11-12 10:23:46,2019-11-12 10:38:00
2032,37,2019-11-12 08:55:39,2019-11-12 09:19:39
2033,33,2019-11-12 20:06:06,2019-11-12 20:34:33
2034,11,2019-11-12 11:25:38,2019-11-12 12:10:52
2035,16,2019-11-12 09:09:55,2019-11-12 09:41:35
2036,6,2019-11-12 11:31:40,2019-11-12 11:37:01
2037,14,2019-11-12 08:42:34,2019-11-12 08:52:59
2038,15,2019-11-12 19:30:53,2019-11-12 20:07:49
2039,23,2019-11-12 09:42:15,2019-11-12 10:04:07
2040,22,2019-11-12 17:54:07,2019-11-12 18:05:26
2041,34,2019-11-11 18:58:11,2019-11-11 19:28:59
2042,28,2019-11-12 16:41:05,2019-11-12 17:01:39
2043,15,2019-11-11 20:17:07,2019-11-11 20:25:31
2044,16,2019-11-15 11:43:34,2019-11-15 12:02:03
2045,10,2019-11-12 11:15:01,2019-11-12 11:22:07
2046,22,2019-11-12 09:43:13,2019-11-12 10:11:07
2047,48,2019-11-12 13:57:37,2019-11-12 14:39:37
2048,11,2019-11-12 09:51:21,2019-11-12 09:59:40
2049,31,2019-11-12 09:59:17,2019-11-12 10:15:16
2050,42,2019-11-13 12:30:12,2019-11-13 13:08:18
2051,30,2019-11-12 15:49:34,2019-11-12 16:19:02
2052,20,2019-11-12 13:05:08,2019-11-12 13:30:52
2053,27,2019-11-12 15:46:31,2019-11-12 16:15:46
2054,39,2019-11-13 17:13:55,2019-11-13 17:51:00
2055,23,2019-11-13 09:24:00,2019-11-13 09:53:46
2056,24,2019-11-12 09:09:24,2019-11-12 09:41:50
2057,16,2019-11-12 17:01:00,2019-11-12 17:27:53
2058,27,2019-11-11 20:01:11,2019-11-11 20:37:09
2059,40,2019-11-12 13:50:52,2019-11-12 15:11:06
2060,26,2019-11-12 10:05:29,2019-11-12 10:38:08
2061,18,2019-11-11 21:59:40,2019-11-11 22:24:02
2062,10,2019-11-11 17:56:57,2019-11-11 18:17:22
2063,21,2019-11-11 18:47:16,2019-11-11 19:20:45
2064,29,2019-11-11 18:50:34,2019-11-11 19:09:32
2065,33,2019-11-11 19:57:27,2019-11-11 20:24:15
2066,2,2019-11-12 18:22:50,2019-11-12 18:23:04
2067,25,2019-11-12 11:01:52,2019-11-12 12:24:27
2068,25,2019-11-12 17:15:50,2019-11-12 17:59:01
2069,19,2019-11-12 10:26:38,2019-11-12 10:51:05
2070,5,2019-11-12 08:50:18,2019-11-12 08:52:04
2071,2,2019-11-12 17:13:22,2019-11-12 17:15:01
2072,46,2019-11-12 17:57:28,2019-11-12 18:43:20
2073,23,2019-11-12 17:54:12,2019-11-12 18:26:55
2074,5,2019-11-12 10:56:23,2019-11-12 11:00:16
2075,11,2019-11-11 20:20:27,2019-11-11 20:41:54
2076,43,2019-11-12 09:16:31,2019-11-12 09:40:51
2077,24,2019-11-11 20:54:49,2019-11-11 21:21:34
2078,5,2019-11-11 19:15:03,2019-11-11 19:20:52
2079,29,2019-11-11 19:59:16,2019-11-11 20:25:47
2080,48,2019-11-13 15:05:58,2019-11-13 15:38:27
2081,16,2019-11-12 13:33:19,2019-11-12 13:53:35
2082,6,2019-11-12 12:18:27,2019-11-12 12:23:17
2083,34,2019-11-12 11:55:01,2019-11-12 12:31:48
2084,31,2019-11-12 11:12:58,2019-11-12 11:56:23
2085,30,2019-11-12 10:59:06,2019-11-12 11:24:35
2086,7,2019-11-12 16:04:17,2019-11-12 16:19:23
2087,43,2019-11-12 13:00:06,2019-11-12 13:30:20
2088,12,2019-11-12 20:00:25,2019-11-12 20:07:57
2089,11,2019-11-12 16:01:48,2019-11-12 16:24:09
2090,14,2019-11-12 08:47:27,2019-11-12 09:07:47
2091,5,2019-11-12 18:36:27,2019-11-12 18:49:14
2092,9,2019-11-12 08:51:41,2019-11-12 09:03:36
2093,24,2019-11-12 10:28:09,2019-11-12 10:54:40
2094,10,2019-11-12 19:53:33,2019-11-12 20:11:58
2095,48,2019-11-12 12:48:51,2019-11-12 13:20:25
2096,21,2019-11-12 08:20:44,2019-11-12 08:40:52
2097,21,2019-11-15 13:49:59,2019-11-15 14:10:49
2098,4,2019-11-12 09:23:49,2019-11-12 09:27:15
2099,38,2019-11-12 18:30:03,2019-11-12 19:19:02
2100,23,2019-11-12 12:11:05,2019-11-12 12:34:34
2101,28,2019-11-12 13:04:59,2019-11-12 13:55:16
2102,15,2019-11-12 09:20:43,2019-11-12 09:37:14
2103,31,2019-11-12 13:01:53,2019-11-12 13:17:33
2104,23,2019-11-12 10:00:41,2019-11-12 10:27:58
2105,18,2019-11-12 12:28:53,2019-11-12 12:37:06
2106,32,2019-11-12 09:59:01,2019-11-12 10:22:50
2107,13,2019-11-11 19:46:27,2019-11-11 19:59:59
2108,8,2019-11-11 18:59:08,2019-11-11 19:20:11
2109,23,2019-11-12 11:42:32,2019-11-12 11:53:38
2110,34,2019-11-12 12:48:03,2019-11-12 13:22:51
2111,47,2019-11-12 11:26:59,2019-11-12 11:59:10
2112,24,2019-11-12 08:40:48,2019-11-12 09:01:53
2113,30,2019-11-12 17:59:38,2019-11-12 18:22:40
2114,19,2019-11-12 09:39:24,2019-11-12 09:51:54
2115,28,2019-11-12 10:38:29,2019-11-12 11:01:40
2116,19,2019-11-12 09:00:14,2019-11-12 09:19:18
2117,58,2019-11-12 15:45:29,2019-11-12 16:23:03
2118,44,2019-11-13 16:58:21,2019-11-13 17:42:28
2119,9,2019-11-12 11:03:38,2019-11-12 11:13:59
2120,19,2019-11-12 09:22:41,2019-11-12 09:47:27
2121,24,2019-11-12 08:03:44,2019-11-12 08:24:38
2122,60,2019-11-12 14:08:46,2019-11-12 16:05:20
2123,24,2019-11-12 09:09:41,2019-11-12 09:23:37
2124,9,2019-11-12 20:51:16,2019-11-12 20:59:31
2125,61,2019-11-11 19:23:58,2019-11-11 21:01:47
2126,24,2019-11-12 16:13:15,2019-11-12 16:32:46
2127,9,2019-11-12 16:47:49,2019-11-12 17:08:08
2128,17,2019-11-11 20:01:09,2019-11-11 20:24:30
2129,26,2019-11-12 09:09:33,2019-11-12 09:33:42
2130,16,2019-11-12 15:38:27,2019-11-12 16:02:31
2131,8,2019-11-11 20:07:54,2019-11-11 20:19:27
2132,24,2019-11-12 10:32:24,2019-11-12 10:52:25
2133,6,2019-11-12 17:37:24,2019-11-12 17:47:05
2134,10,2019-11-12 08:55:55,2019-11-12 08:59:54
2135,17,2019-11-12 10:05:24,2019-11-12 10:17:37
2136,37,2019-11-12 10:16:21,2019-11-12 11:06:43
2137,20,2019-11-14 17:46:45,2019-11-14 18:20:36
2138,82,2019-11-12 10:55:06,2019-11-12 12:41:01
2139,26,2019-11-12 16:27:16,2019-11-12 16:44:12
2140,32,2019-11-12 15:41:12,2019-11-12 16:08:50
2141,20,2019-11-12 07:55:40,2019-11-12 08:09:16
2142,18,2019-11-12 10:28:24,2019-11-12 10:49:58
2143,18,2019-11-12 09:14:40,2019-11-12 09:40:05
2144,16,2019-11-12 08:31:41,2019-11-12 08:45:18
2145,26,2019-11-12 12:02:09,2019-11-12 12:23:52
2146,5,2019-11-12 08:48:03,2019-11-12 08:49:19
2147,13,2019-11-12 15:01:33,2019-11-12 15:09:39
2148,27,2019-11-12 17:38:59,2019-11-12 17:56:38
2149,14,2019-11-12 09:09:07,2019-11-12 09:45:40
2150,17,2019-11-12 15:04:39,2019-11-12 15:25:13
2151,21,2019-11-12 09:45:28,2019-11-12 09:59:40
2152,13,2019-11-12 10:26:30,2019-11-12 10:33:59
2153,19,2019-11-12 11:37:50,2019-11-12 11:57:11
2154,41,2019-11-12 16:03:44,2019-11-12 16:31:02
2155,19,2019-11-12 08:52:40,2019-11-12 09:18:09
2156,33,2019-11-12 09:24:28,2019-11-12 10:55:55
2157,28,2019-11-13 10:56:28,2019-11-13 11:13:53
2158,35,2019-11-12 13:39:55,2019-11-12 13:56:34
2159,31,2019-11-12 12:11:03,2019-11-12 12:41:45
2160,29,2019-11-12 09:12:12,2019-11-12 10:00:04
2161,37,2019-11-12 18:31:39,2019-11-12 18:53:26
2162,7,2019-11-12 09:16:23,2019-11-12 09:21:10
2163,16,2019-11-12 17:00:04,2019-11-12 17:06:12
2164,8,2019-11-12 17:18:53,2019-11-12 17:25:57
2165,42,2019-11-12 11:41:29,2019-11-12 12:21:36
2166,41,2019-11-12 09:44:39,2019-11-12 10:13:21
2167,29,2019-11-12 18:56:56,2019-11-12 19:45:39
2168,2,2019-11-12 08:53:50,2019-11-12 08:53:58
2169,35,2019-11-12 19:12:46,2019-11-12 19:35:19
2170,21,2019-11-12 09:08:04,2019-11-12 09:57:08
2171,51,2019-11-12 12:54:42,2019-11-12 13:32:19
2172,43,2019-11-12 13:14:26,2019-11-12 14:13:50
2173,19,2019-11-12 18:59:23,2019-11-12 19:08:26
2174,26,2019-11-12 10:12:37,2019-11-12 10:39:35
2175,22,2019-11-12 10:43:02,2019-11-12 11:09:08
2176,25,2019-11-12 09:12:36,2019-11-12 09:58:38
2177,18,2019-11-12 11:27:38,2019-11-12 11:47:20
2178,28,2019-11-12 11:53:30,2019-11-12 12:24:55
2179,10,2019-11-12 08:45:17,2019-11-12 08:56:14
2180,36,2019-11-12 18:52:56,2019-11-12 19:20:57
2181,11,2019-11-12 18:00:24,2019-11-12 18:17:36
2182,65,2019-11-12 20:30:21,2019-11-12 21:12:32
2183,17,2019-11-12 14:12:12,2019-11-12 14:31:22
2184,7,2019-11-12 11:01:44,2019-11-12 11:08:54
2185,29,2019-11-12 18:07:23,2019-11-12 18:36:33
2186,25,2019-11-12 12:31:51,2019-11-12 13:10:23
2187,2,2019-11-16 10:47:42,2019-11-16 10:56:01
2188,24,2019-11-12 12:58:58,2019-11-12 13:24:56
2189,21,2019-11-11 21:51:44,2019-11-11 22:07:28
2190,51,2019-11-12 11:47:10,2019-11-12 12:24:05
2191,33,2019-11-12 19:24:12,2019-11-12 20:07:34
2192,71,2019-11-12 17:20:09,2019-11-12 18:58:22
2193,26,2019-11-12 14:43:57,2019-11-12 15:13:30
2194,19,2019-11-12 13:35:46,2019-11-12 13:50:12
2195,74,2019-11-12 12:41:39,2019-11-12 13:10:23
2196,31,2019-11-13 13:28:17,2019-11-13 14:22:37
2197,11,2019-11-12 15:25:45,2019-11-12 15:35:03
2198,25,2019-11-12 10:52:48,2019-11-12 11:13:09
2199,40,2019-11-12 16:24:37,2019-11-12 16:56:53
2200,16,2019-11-12 09:06:48,2019-11-12 09:32:24
2201,16,2019-11-12 11:47:43,2019-11-12 12:04:34
2202,25,2019-11-12 11:21:45,2019-11-12 11:51:41
2203,28,2019-11-12 12:48:08,2019-11-12 13:11:22
2204,37,2019-11-12 11:20:12,2019-11-12 11:37:41
2205,37,2019-11-12 17:25:27,2019-11-12 18:00:19
2206,66,2019-11-12 17:14:37,2019-11-12 17:51:50
2207,45,2019-11-12 09:57:02,2019-11-12 11:23:50
2208,6,2019-11-12 17:44:06,2019-11-12 18:00:43
2209,91,2019-11-12 10:17:10,2019-11-12 11:04:43
2210,22,2019-11-17 08:56:33,2019-11-17 10:04:58
2211,4,2019-11-12 13:20:06,2019-11-12 13:24:18
2212,7,2019-11-12 18:10:03,2019-11-12 18:14:37
2213,23,2019-11-11 22:16:27,2019-11-11 22:39:24
2214,16,2019-11-12 16:16:25,2019-11-12 16:28:39
2215,19,2019-11-12 14:37:42,2019-11-12 14:57:02
2216,21,2019-11-12 10:03:19,2019-11-12 10:15:56
2217,21,2019-11-12 11:38:09,2019-11-12 12:13:54
2218,12,2019-11-12 12:21:17,2019-11-12 12:32:39
2219,11,2019-11-11 20:10:37,2019-11-11 20:24:12
2220,38,2019-11-12 08:33:18,2019-11-12 09:05:24
2221,17,2019-11-12 14:28:12,2019-11-12 14:59:48
2222,42,2019-11-12 12:41:45,2019-11-12 13:27:47
2223,25,2019-11-13 11:10:27,2019-11-13 11:44:09
2224,81,2019-11-12 17:48:13,2019-11-12 19:22:28
2225,47,2019-11-12 08:15:25,2019-11-12 09:02:06
2226,23,2019-11-12 11:22:16,2019-11-12 11:42:18
2227,16,2019-11-12 09:13:34,2019-11-12 09:47:24
2228,84,2019-11-12 11:06:02,2019-11-12 12:03:25
2229,29,2019-11-12 16:05:52,2019-11-12 16:27:29
2230,8,2019-11-11 21:33:59,2019-11-11 21:37:50
2231,26,2019-11-12 14:50:25,2019-11-12 15:09:49
2232,17,2019-11-12 09:31:20,2019-11-12 09:46:12
2233,21,2019-11-12 13:29:35,2019-11-12 13:56:12
2234,4,2019-11-12 10:07:37,2019-11-12 10:14:50
2235,42,2019-11-12 09:26:30,2019-11-12 09:55:29
2236,34,2019-11-13 08:26:42,2019-11-13 09:01:38
2237,31,2019-11-12 13:51:52,2019-11-12 14:26:09
2238,26,2019-11-15 13:55:51,2019-11-15 14:18:30
2239,39,2019-11-12 11:36:36,2019-11-12 12:02:24
2240,20,2019-11-12 12:57:22,2019-11-12 13:45:22
2241,59,2019-11-12 09:11:32,2019-11-12 09:56:08
2242,18,2019-11-12 10:48:28,2019-11-12 11:35:00
2243,19,2019-11-12 18:54:35,2019-11-12 19:17:24
2244,17,2019-11-12 17:02:23,2019-11-12 17:14:10
2245,18,2019-11-12 18:42:37,2019-11-12 18:58:39
2246,20,2019-11-16 11:36:52,2019-11-16 12:25:46
2247,10,2019-11-12 14:51:38,2019-11-12 14:55:59
2248,14,2019-11-12 18:04:33,2019-11-12 18:27:54
2249,39,2019-11-12 14:54:03,2019-11-12 15:16:40
2250,46,2019-11-12 18:09:17,2019-11-12 18:32:14
2251,61,2019-11-12 08:34:02,2019-11-12 09:41:15
2252,29,2019-11-12 20:09:23,2019-11-12 20:43:37
2253,10,2019-11-12 11:28:18,2019-11-12 11:34:37
2254,24,2019-11-12 19:49:36,2019-11-12 20:11:49
2255,12,2019-11-13 10:38:49,2019-11-13 10:46:31
2256,34,2019-11-12 10:15:12,2019-11-12 11:00:32
2257,42,2019-11-12 09:09:04,2019-11-12 09:43:38
2258,13,2019-11-12 08:56:57,2019-11-12 09:15:20
2259,11,2019-11-12 17:35:29,2019-11-12 17:55:19
2260,22,2019-11-12 08:10:41,2019-11-12 08:26:24
2261,10,2019-11-12 08:29:46,2019-11-12 08:59:35
2262,28,2019-11-11 22:15:05,2019-11-11 22:36:54
2263,18,2019-11-12 14:12:49,2019-11-12 14:38:00
2264,20,2019-11-12 19:22:29,2019-11-12 19:39:57
2265,27,2019-11-12 14:40:50,2019-11-12 15:12:27
2266,35,2019-11-12 12:19:11,2019-11-12 12:40:48
2267,2,2019-11-14 19:42:35,2019-11-14 19:48:03
2268,55,2019-11-12 09:47:12,2019-11-12 10:16:26
2269,88,2019-11-12 17:56:01,2019-11-12 18:01:34
2270,26,2019-11-12 12:29:50,2019-11-12 13:16:50
2271,25,2019-11-12 10:32:14,2019-11-12 10:53:02
2272,24,2019-11-14 18:06:49,2019-11-14 18:32:32
2273,89,2019-11-12 16:44:20,2019-11-12 17:57:04
2274,6,2019-11-13 14:20:11,2019-11-13 14:30:29
2275,16,2019-11-12 16:24:45,2019-11-12 16:46:38
2276,21,2019-11-13 11:25:55,2019-11-13 11:44:23
2277,48,2019-11-12 17:17:36,2019-11-12 18:48:23
2278,74,2019-11-12 10:13:06,2019-11-12 11:36:05
2279,20,2019-11-12 09:50:36,2019-11-12 10:31:52
2280,28,2019-11-12 15:12:11,2019-11-12 15:44:27
2281,22,2019-11-12 13:34:56,2019-11-12 13:58:44
2282,23,2019-11-12 14:52:16,2019-11-12 15:15:29
2283,15,2019-11-12 14:02:06,2019-11-12 14:11:11
2284,27,2019-11-14 17:55:03,2019-11-14 18:29:47
2285,44,2019-11-13 17:19:11,2019-11-13 18:00:28
2286,31,2019-11-12 10:33:20,2019-11-12 11:02:53
2287,3,2019-11-12 09:45:19,2019-11-12 09:51:39
2288,3,2019-11-11 21:52:59,2019-11-11 21:56:22
2289,50,2019-11-12 16:57:47,2019-11-12 17:39:51
2290,6,2019-11-12 09:55:59,2019-11-12 10:00:18
2291,35,2019-11-12 08:52:40,2019-11-12 09:38:16
2292,21,2019-11-12 10:57:10,2019-11-12 11:12:58
2293,12,2019-11-12 15:33:56,2019-11-12 15:52:25
2294,32,2019-11-12 09:26:54,2019-11-12 10:06:55
2295,11,2019-11-12 10:18:09,2019-11-12 10:44:56
2296,21,2019-11-12 12:12:29,2019-11-12 12:22:10
2297,49,2019-11-12 08:32:08,2019-11-12 09:31:04
2298,34,2019-11-12 08:55:19,2019-11-12 09:30:37
2299,21,2019-11-12 11:25:34,2019-11-12 11:48:00
2300,26,2019-11-12 20:14:32,2019-11-12 20:33:53
2301,40,2019-11-12 11:43:27,2019-11-12 12:14:03
2302,30,2019-11-12 13:38:18,2019-11-12 14:01:43
2303,22,2019-11-12 09:37:12,2019-11-12 09:55:28
2304,42,2019-11-12 18:10:16,2019-11-12 18:34:26
2305,24,2019-11-12 12:54:45,2019-11-12 13:20:26
2306,27,2019-11-12 10:07:22,2019-11-12 10:48:50
2307,18,2019-11-12 10:50:48,2019-11-12 10:57:31
2308,36,2019-11-12 14:37:58,2019-11-12 15:19:10
2309,89,2019-11-13 09:46:51,2019-11-13 11:00:27
2310,31,2019-11-12 13:46:50,2019-11-12 14:25:32
2311,2,2019-11-12 12:08:42,2019-11-12 12:09:13
2312,48,2019-11-12 19:30:39,2019-11-12 20:18:57
2313,24,2019-11-12 19:28:19,2019-11-12 19:44:42
2314,23,2019-11-13 10:25:25,2019-11-13 10:56:39
2315,75,2019-11-12 12:55:33,2019-11-12 14:51:16
2316,39,2019-11-12 10:16:09,2019-11-12 10:41:26
2317,47,2019-11-12 11:23:18,2019-11-12 11:58:54
2318,28,2019-11-12 13:06:11,2019-11-12 13:31:36
2319,54,2019-11-12 13:38:27,2019-11-12 15:17:23
2320,13,2019-11-12 16:36:20,2019-11-12 17:07:21
2321,13,2019-11-12 09:18:18,2019-11-12 09:38:27
2322,15,2019-11-12 09:01:18,2019-11-12 09:18:13
2323,18,2019-11-12 13:37:39,2019-11-12 14:05:24
2324,77,2019-11-12 12:06:55,2019-11-12 13:21:30
2325,28,2019-11-12 17:05:47,2019-11-12 18:00:16
2326,32,2019-11-12 17:31:39,2019-11-12 17:51:29
2327,34,2019-11-12 08:40:01,2019-11-12 09:13:25
2328,35,2019-11-12 17:14:58,2019-11-12 17:33:06
2329,34,2019-11-12 08:23:28,2019-11-12 08:51:17
2330,14,2019-11-12 09:40:50,2019-11-12 10:01:54
2331,53,2019-11-12 13:19:44,2019-11-12 14:22:39
2332,16,2019-11-12 09:36:06,2019-11-12 09:52:28
2333,36,2019-11-12 20:31:30,2019-11-12 21:05:46
2334,31,2019-11-12 13:23:37,2019-11-12 14:02:21
2335,22,2019-11-12 08:13:28,2019-11-12 08:34:05
2336,19,2019-11-13 16:25:17,2019-11-13 16:34:21
2337,12,2019-11-12 10:13:15,2019-11-12 10:23:14
2338,4,2019-11-12 12:15:58,2019-11-12 12:17:25
2339,36,2019-11-12 12:11:13,2019-11-12 12:56:13
2340,27,2019-11-13 19:27:54,2019-11-13 19:40:25
2341,22,2019-11-12 18:18:33,2019-11-12 18:27:45
2342,10,2019-11-12 08:58:02,2019-11-12 09:08:56
2343,19,2019-11-12 17:46:46,2019-11-12 18:07:53
2344,10,2019-11-12 11:24:08,2019-11-12 11:33:47
2345,52,2019-11-12 17:32:16,2019-11-12 18:44:27
2346,27,2019-11-12 16:53:41,2019-11-12 17:06:23
2347,56,2019-11-12 12:48:32,2019-11-12 13:20:21
2348,11,2019-11-12 09:50:33,2019-11-12 10:02:58
2349,25,2019-11-12 13:16:39,2019-11-12 13:33:34
2350,22,2019-11-12 09:34:15,2019-11-12 10:28:52
2351,26,2019-11-12 09:55:30,2019-11-12 10:24:02
2352,11,2019-11-12 10:18:53,2019-11-12 10:25:31
2353,2,2019-11-12 10:07:07,2019-11-12 10:11:51
2354,6,2019-11-12 09:14:32,2019-11-12 09:21:50
2355,35,2019-11-12 17:02:56,2019-11-12 17:17:57
2356,33,2019-11-12 08:49:26,2019-11-12 09:17:42
2357,26,2019-11-12 10:06:32,2019-11-12 10:31:05
2358,16,2019-11-13 09:39:53,2019-11-13 09:50:02
2359,15,2019-11-12 09:27:54,2019-11-12 09:50:45
2360,13,2019-11-12 09:32:28,2019-11-12 09:40:52
2361,48,2019-11-12 10:01:09,2019-11-12 11:09:09
2362,5,2019-11-12 11:09:36,2019-11-12 11:15:20
2363,27,2019-11-12 08:57:34,2019-11-12 09:38:18
2364,12,2019-11-12 12:03:17,2019-11-12 12:16:09
2365,5,2019-11-12 09:16:47,2019-11-12 09:43:32
2366,29,2019-11-12 12:09:12,2019-11-12 12:50:12
2367,38,2019-11-12 08:46:52,2019-11-12 09:51:34
2368,23,2019-11-12 11:53:54,2019-11-12 12:23:56
2369,6,2019-11-13 19:56:54,2019-11-13 20:05:56
2370,29,2019-11-15 17:56:40,2019-11-15 18:35:30
2371,55,2019-11-14 18:25:19,2019-11-14 19:21:37
2372,20,2019-11-12 09:09:36,2019-11-12 09:26:18
2373,21,2019-11-12 11:20:37,2019-11-12 11:36:21
2374,21,2019-11-12 17:35:10,2019-11-12 17:59:57
2375,33,2019-11-12 10:32:11,2019-11-12 11:52:41
2376,12,2019-11-12 10:09:00,2019-11-12 10:41:01
2377,62,2019-11-12 15:34:44,2019-11-12 16:43:53
2378,38,2019-11-12 16:55:03,2019-11-12 17:29:44
2379,25,2019-11-12 15:08:37,2019-11-12 15:37:57
2380,32,2019-11-12 11:37:39,2019-11-12 11:51:47
2381,9,2019-11-12 10:16:28,2019-11-12 10:35:04
2382,27,2019-11-12 11:27:27,2019-11-12 11:50:12
2383,19,2019-11-12 09:15:52,2019-11-12 09:38:39
2384,13,2019-11-12 08:22:51,2019-11-12 08:39:10
2385,28,2019-11-12 16:04:58,2019-11-12 16:37:30
2386,18,2019-11-12 09:41:05,2019-11-12 09:55:42
2387,15,2019-11-12 10:58:22,2019-11-12 11:22:59
2388,50,2019-11-12 12:57:19,2019-11-12 13:25:30
2389,41,2019-11-14 16:52:41,2019-11-14 17:32:09
